名称,摘要
具有改进的活塞导引件的农业打包机,本发明公开了一种农业打包机，所述农业打包机具有：矩形横截面的长形捆包壳体(20)；形成在该捆包壳体的侧壁中的农作物入口(19)；给料器机构(18)，所述给料器机构用于通过入口(19)将农作物物料的装入料引入到捆包壳体(20)中；和矩形横截面的活塞(30)，所述活塞能沿着捆包壳体(20)的纵向轴线往复运动以压缩从给料器机构(18)所接收的相继的农作物物料的装入料来形成捆包。活塞具有头部(32)和导引件(45)，所述头部具有矩形工作面(33)，所述导引件接合捆包壳体的壁以在活塞(30)往复运动时维持工作面与捆包壳体(20)的轴线大致垂直对准。在本发明中，活塞(30)在与形成有农作物入口(19)的捆包壳体(20)的侧壁接合的活塞头部(32)的侧上包括大致平面的尾部(34)，以用于在农作物装入料被活塞压缩时维持农作物入口(19)关闭，导引件(46，49)在与工作面(33)远离的尾部端部处安装在尾部(34)的上边缘和下边缘上以接触捆包壳体的上壁和下壁，并且尾部的下边缘上的导引件(49)定位成比位于尾部(34)的上边缘的导引件(46)更加远离工作面(33)。
一种粮仓多用途通风装置及其通风方法,一种粮仓多用途通风装置，包括防护罩1，阀板2，整体密封圈3，阀体4，防爆密闭盒5，圆接圆6，轴流风机7，涡轮减速机8，转动轴9，电气控制箱10；防护罩1固定于阀体4上，阀板2通过阀板上方的涡轮减速机8进行开启和关闭作业，防爆密闭盒5安装在涡轮减速机8外部，整体密封圈3安装在圆形阀体4边缘，圆接圆6为圆锥台型，用以连接轴流风机7和阀体4，转动轴9为涡轮减速机8的传动转轴，电气控制箱10安装在粮仓外部，远距离控制阀板2的开关和轴流风机7的正反转。本发明有效的保证了储粮仓库的气密性，其作用既可以用于环流熏蒸后散气作业，又可以用于低风压缓速降温通风，还可以用于辅助粮堆风网降温通风之用。
玉米脱粒机,本发明提供一种玉米脱粒机，包括上料装置、脱粒装置、玉米粒分离装置和机架，其中脱粒装置包括玉米脱粒滚筒轴和脱粒滚筒，玉米粒分离装置包括玉米粒分离仓，玉米分离仓安装有出渣通道和玉米粒出料口，所述玉米分离装置安装有风选结构，该风选结构能在脱粒的同时较好的去除玉米粒中的玉米渣上料装置与脱粒装置转动连接，所述玉米脱粒机安装有用于将上料装置锁紧于机架上的锁紧结构；玉米脱粒机安装有可拆连接在机架下部的支架。本发明提供一种玉米脱粒机，能在脱粒的同时较好的去除玉米粒中的玉米渣，减少工序从而提高工作效率，更便于维护与修理，增加其使用寿命，同时更加易于运输。
一种液压式牧草、秸秆铡切装置,本发明属于畜牧机械加工，特别是一种液压式牧草、秸秆的铡切装置，包括：机架部分（6），铡切装置的中心设置有转动机构（8），其分别与周向均布的底部设有喂入箱底部方孔（40）的第一喂入箱（41）、第二喂入箱（42）、第三喂入箱（43）和第四喂入箱（44）固定相连；第一喂入箱（41）、第二喂入箱（42）、第三喂入箱（43）、第四喂入箱（44）中的两个的上方各设置有第一顶板（91）和第二顶板（92），第一下压液压缸（51）和第二下压液压缸（52）分别固定在第一顶板（91）和第二顶板（92）上，第一片状切刀栅格（71）和第二片状切刀栅格（72）安装在第一顶板（91）和第二顶板（92）下方并分别与第一下压液压缸（51）和第二下压液压缸（52）连接。
联合收割机,本发明涉及一种联合收割机，其具有设置在清选装置(5)前面的、用于谷物的输送底板(22)，该输送底板(22)具有一表面结构(39，40；45)，该表面结构使谷物流相对于谷物在输送底板(22，58)上的平均输送方向横向地、相互分开地偏转。在该表面结构(39，40；45)的上游设置有一些引起聚束的装置(34，35；38)，这些装置使被引导到所述引起相互分开地偏转的表面结构(39，40；45)上的谷物流聚束到该引起相互分开地偏转的表面结构(39，40；45)的一小部分宽度上。
具有检修盖板闩锁的农用车辆,
一种链齿式草捆输送装置,
带筛选和风选装置的玉米脱粒机,本发明涉及农用机械领域，特别是一种带筛选和风选装置的玉米脱粒机，包括进料斗、脱粒装置、出料口和电机，脱粒转动轴位于脱粒装置内，脱粒转动轴一端与电机相连，所述脱粒装置下部设置有风选装置，风选装置包括风选箱、进料口和扇叶，扇叶与电机轴一端直接连接，电机轴另一端通过皮带及皮带轮与脱粒装置的脱粒转动轴连接；在脱粒装置的另一端设置有筛选装置，筛选装置包括筛选箱、筛网以及与筛网连接的振动转动轴，脱粒转动轴的另一端与振动转动轴的另一端直接偏心相连。本发明的优点在于一个电机同时并且同步的带动脱粒转动轴转动、筛网振动以及风选装置的扇叶转动，进而同时实现脱粒装置对玉米进行脱粒；筛网振动对玉米粒和玉米芯进行筛选。
联合收割机的废秸秆输送装置,本发明提供一种联合收割机的废秸秆输送装置，其能轻松地使废秸秆输送装置在废秸秆输送姿势和废秸秆堆积解除姿势之间进行姿势转换。所述废秸秆输送装置在设置于机体的后部的废秸秆处理部设置有将已脱壳处理的废秸秆从未收割侧输送到已收割侧的废秸秆输送装置，在该废秸秆输送装置设置有：夹持废秸秆的根部进行输送的夹持输送部；和卡止废秸秆的穗梢部进行输送的卡止输送部，并且两输送部通过姿势转换操作体在废秸秆输送姿势和废秸秆堆积解除姿势之间自由转换姿势。能从机体的后方操作姿势转换操作体。操作人员能站在农场的已收割侧的机体的后方对姿势转换操作体进行操作。此时，由于操作人员没有必须留意不踩倒农场的未收割谷秆的烦恼，所以在收割作业的中途也能快速地对姿势转换操作体进行操作，能轻松地解除废秸秆堆积。
一种草捆二次压缩成型装置,本发明公开了一种草捆二次压缩成型装置。所述装置包括喂料机构、压缩腔、保压腔、压缩机构、垂直推料机构、水平推料机构、捆扎机构和切段机构；所述喂料机构的草捆输出端与所述压缩腔的长度方向的侧壁上设置的喂料口相连通；所述保压腔设置于与所述压缩机构相对的所述压缩腔的端部的下部，且与所述压缩腔相连通；所述保压腔沿所述压缩腔的宽度方向向一端延伸；所述压缩腔与所述保压腔的位置相应处的端部的顶部与所述垂直推料机构相连接；所述压缩腔的非延伸部分的端部与所述水平推料机构相连接；所述保压腔的延伸部分依次与所述捆扎机构和所述切段机构相连接。本发明的优点是噪音小，压缩密度大，生产率高，且能够生产出重量一致、外观良好的二次压缩草捆；压缩腔喂料口的方形漏斗状设计和导向凸台的设置都有利于草捆的顺利喂入而不发生堵塞。
生姜无农药残留防腐防虫窖存方法,本发明公开了一种生姜无农药残留防腐防虫窖存方法，其特征在于：该方法包括切净生姜块上的姜苗，使其露出姜肉、切除生姜块上的闷芽，使其露出姜肉，并晾晒，对姜窖无菌处理后装入姜窖。该生姜无农药残留防腐防虫窖存方法，由于不采用农药，而是采用去除菌虫繁殖条件，从而防止姜腐烂的方法，所以，不仅无虫害、不腐烂，而且无农药残留、环保，对人体无伤害，有利于出口外销。另外，由于无农药，姜窖使用安全、无有毒气味。
脱粒装置,"本发明公开了一种联合收割机的脱粒装置(1)，改进了将向收割谷秆的根部侧流下的谷粒向脱粒滚筒(9)进行引导的引导板(25)，并能够将向收割谷秆的根部侧流下的谷粒更可靠地向脱粒滚筒(9)引导。引导板(25)形成为其脱粒滚筒侧的端部进入到脱粒齿(26)的顶端所绘出的旋转轨迹(K)的内侧，并且在引导板(25)的脱粒滚筒侧的端部上设置有允许脱粒齿(26)通过的脱粒齿通过部(31,32)。"
联合收割机,本发明提供抑制二次筛选物的脱壳或碎粒地进行筛选处理的联合收割机。本申请发明的联合收割具有用于将脱粒筛选后的一次筛选物输送到谷粒箱(7)的扬粒装置(57、159)和用于使脱粒筛选后的二次筛选物返回脱粒装置的二次回收装置(58、160)，在上述二次回收装置(58、160)的输送终端侧具有用于对上述二次筛选物进行再处理的再处理装置(59)。位于上述二次回收装置(58、160)内的回收输送机(160)的旋转轴(212)和位于上述再处理装置(59)内的再处理滚筒(161)的旋转轴(217)呈平行状延伸。
粮仓低温缓速干燥灭菌去霉处理机,本发明公开了一种粮仓低温缓速干燥灭菌去霉处理机壳体中装粮食通风机、粮仓臭氧处理机；所述粮食通风机包括粮仓风机，粮仓风机通过软连接与电加热器相通，电加热器方形出口与方变圆三通连接，方变圆三通的圆形出口与圆形送风出口连接，圆形送风出口通过软体主风道与设置在粮堆上方的主风道连通，主风道与多个横向支风管连通，横向支风管与伸入粮堆中的垂直通风管连接，垂直通风管下端连接将风送入粮食中的不锈钢通风管连接，垂直通风管的管壁为无孔形式。本发明结构合理，工作性能好。
一种二次杂余清选装置,本发明公开了一种二次杂余清选装置，包括二次杂余清选筛、二次杂余清选筛筛框、连接支撑板和锯齿形导向板，二次杂余清选装置安装在上筛和杂余搅龙排出口之间。该装置结构新颖、简单，拆装调整方便，既避免了杂余进入复脱滚筒所造成的籽粒损伤增加，又能够使杂余搅龙输送来的杂余通过锯齿形导向板的作用使其均匀分布，并具有一定的清选能力，能有效提供清选筛分性能。?
一种花生摘果机,本发明公开了一种花生摘果机，本发明目的是提供一种既能干式摘果，又能湿式摘果且摘净率高的一种花生摘果机。包括第一摘果辊、分选筛、风机、回收装置和喂料装置及动力装置，花生摘果机还设有第二摘果辊和第三摘果辊，第二摘果辊设在第一摘果辊与第三摘果辊之间，在第二摘果辊与第一摘果辊和第三摘果辊相邻接的壳体上分别开有轴向长孔，且分别与第一摘果辊壳体上的轴向长口和第三摘果辊壳体上的轴向长口相连通；所述第二摘果辊周面的左、右半个周面上沿轴向呈螺旋分布的弧形弯齿，所述两个左、右摘果辊周面上的螺旋分布的弧形弯齿的螺旋的方向相反；所述第三摘果辊下部的笼栅的前端与下方的倾斜的收料斗相对。本发明用于花生摘果机。
