"patent_id","名称","申请号","摘要"
"11258182","一种促进当年生薄壳山核桃种子苗侧根发生的方法","CN201210351736.4","本发明属于果树与林木栽培技术领域，公开了一种促进当年生薄壳山核桃种子苗侧根发生的方法，将发芽的薄壳山核桃种子苗进行机械断根，利用剪刀将须根以下的部位剪掉；将机械断根后的苗子移栽到营养钵中，营养钵底部铺放5cm厚的瓜子片状石子，其上垫尼龙网。容器内是基质，芽苗移栽在防寒防晒的设施内过度一个月后，在大田的苗床上做宽13cm，深20cm的畦，畦行距为30cm。在畦的底部铺一层无纺布，无纺布上涂化学阻根剂，然后将以上栽有苗子的营养钵按株距20cm摆放在无纺布上，最后用上将营养钵固定。进入正常的水肥管理阶段。该发明可以高效的促进薄壳山核桃实生苗侧根发生。"
"11259943","藏红T在种子染色标记示踪方面的应用","CN201210016548.6","本发明公开了藏红T在种子染色标记示踪方面的应用。本发明采用藏红T进行种子染色标记，对种子无害，不影响种子的活性，且染色效果持久。可应用于研究农田生态系统、河流湖泊生态系统、草原生态系统、森林生态系统等多种生态系统中植物种子传播和种子库的研究。"
"11260039","半自动精量播种机","CN201210078562.9","半自动精量播种机，其特征在于，包括机座，机座上设置工作台，机座上安装支承臂，支承臂连接吸种盘，所述的机座包括机柜，安装在机柜内的吸风机，吸风机有吸风口和排气口，吸风口连接吸气管，吸气管连接播种器，排气口连接排气管，排气管伸到机柜外；所述的工作台为收折式工作台，所述的支承臂包括弯曲复位装置，所述的吸种盘包括吸气盘和种子盘，所述双向转动机构包括连接在播种器吸气盘两侧的转轴，转轴连接框架，框架上设置左右框柄，两框柄内壁各安有转轴，转轴与播种机的吸种盘相配合。"
"11260306","尼泊尔黄花木种子的保存和育苗方法","CN201210286650.8","本发明公开了促进尼泊尔黄花木(Piptanthus?nepalensis)种子引种保存和萌发育苗的方法。本发明所提供的高效保存方法，是先对新鲜种子进行优选、再进行密封0℃～5℃低温长期保存。本发明所提供的种子萌发育苗方法，包括变温吸胀、98％浓硫酸酸蚀处理、温水浸种和恒温催芽。利用本发明的保存技术种子虫蚀率降为0％、萌发率比常规方法提高近40％；提高萌发率、成苗率，缩短育苗进程。本发明为尼泊尔黄花木种质资源高效保存和引种栽培提供关键技术。"
"11262809","一种天麻有性繁殖方法","CN201210185793.X","本发明公开了一种天麻有性繁殖方法，将杂木棒蒸煮后放菌床接密环菌，将接上密环菌的菌棒在密环菌液中浸没后，在天麻种子和萌发菌料的混合料中滚一圏，再按天麻生产的常规方法操作即可。本发明促使天麻种子萌发率高、白麻以及米麻产量高的；杂木棒经过高温蒸煮可以在杀菌的同时使得种子更容易接上密环菌，将菌棒在液体密环菌中浸没解决了不少种子不能及时接上密环菌的问题，使得更容易接上密环菌，从而大大提高天麻有性繁殖的产种量。"
"11262897","促进多年生苹果增产提质的施肥方法","CN201210290999.9","促进多年生苹果增产提质的施肥方法，其具体步骤是苹果采摘后进行根施基肥，所述基肥由商品有机肥、全元素营养活性材料、复合肥和植物秸秆粉碎物混匀制成；用植物营养素喷施在施肥沟两壁、沟底及回填后的土壤表面；追肥均采用叶面追肥，具体是萌芽前和谢花后喷施一次全元素植物营养叶面肥；10天后喷施一次高氮型叶面肥；幼果期，分别喷施高钾型和高氮型叶面肥，间隔10天；果实膨大期，连续喷施2次高钾型叶面肥，间隔10天；采收后喷施1次全元素植物营养叶面肥。本施肥方法使用后苹果增产50%，苹果的含糖量、SOD活性和干物质比重等品质有了明显的提高。"
"11265842","促进砂生槐种子萌发的方法","CN201110401611.3","本发明公开了促进砂生槐种子萌发的方法。本发明所提供的使砂生槐(Sophora?moorcroftiana)种子萌发的方法，包括如下步骤：(1)将砂生槐种子进行变温浸泡3天-4天，得到吸胀的砂生槐种子；所述变温浸泡为：将砂生槐种子浸泡于初始温度为50℃-100℃的水中，使水温自然下降至室温，且每天取出吸胀种子后更换一次初始温度为50℃-100℃的水；(2)将所述步骤(1)得到的吸胀的砂生槐种子在温度为20℃-30℃、黑暗和湿润的条件下进行催芽3天-5天，即得到萌发的砂生槐种子。利用本发明对不同质量砂生槐种子萌发的方法，可使不同质量砂生槐种子萌发率提高20～95％，出苗率提高10～78％，成苗时间缩短1个多月。本发明可为砂生槐工厂化育苗提供种子集中萌发出苗的关键技术。"
"11265843","负压风机传动装置","CN201110371999.7","本发明涉及负压风机传动装置，特别农用播种机的辅助装置，具体的讲是一种气吸式精量播种机上的一种（拖拉机）前置式负压风机中的设置有离合机构的传动装置。本发明主要包括风机架及在风机架上安装的风机和传动装置，传动装置包括可与拖拉机输出轴上的主动皮带轮联接的第一皮带轮（9）和与风机皮带轮（10）联接的第二皮带轮（1），第一皮带轮（9）与第二皮带轮（1）通过轴承（2）与轴（3）同轴联接，第二皮带轮（1）中间部分的一侧呈圆环状凹形，在凹形内设置离心式离合器，使得第二皮带轮（1）在一定转速内处于离合状态。本发明技术具有以下优点：传动结构合理、性能稳定，特别是结构简单，操作更加方便，成本低廉等优点。?"
"11265903","一种可调行距水稻高速插秧机秧箱横向移箱控制导向轴","CN201110350584.1","本发明公开了一种可调行距水稻高速插秧机秧箱横向移箱控制导向轴，包括有轴体，所述轴体的环形外壁上开有截面为半圆形的导向槽，所述导向槽内滑动配合有半圆形的移动压片以及半圆形的凸轮垫片，所述移动压片的半圆形外壁与轴体的半圆形外壁组成轴体的螺旋槽环壁，所述轴体的螺旋槽环壁上开有两组螺旋方向相反、螺距相等、连续的且宽度相同的螺旋槽，两组螺旋槽的相位角相差180°。本发明实现了统一插秧机可以适应不同地区和土壤状况下秧苗的种植密度，同时结合农艺上的需要，提高了同一插秧机的适应范围，达到行距可调，并且配合相应的行距下的秧箱横向移动量的目的。"
"11266395","提高玉米种子活力和抗寒能力的方法","CN201210102312.4","本发明公开了一种提高玉米种子活力和抗寒能力的方法。玉米种子按常规方法表面消毒后，清水洗净，18-30℃浸种12-24小时，所用浸种液为5-10μg/ml?Hrf蛋白溶液。然后按常规方法播种。本发明使用的浸种方法简单易行，纯生物制剂绿色环保，无农药或化学试剂污染，是理想的浸种液及浸种处理方法。"
"11268544","苡仁沸水浸种及其种子消毒方法","CN201110271424.8","不高于90℃沸水中，不断翻簸状态下，浸种4－6分钟。以布袋或筲箕装苡仁种子，铁锅盛10公斤水，升火加温至90℃，即锅内水温开始沸腾时撤火停止升温，然后将盛有苡仁种子的布袋或筲箕放入锅中不停地上下提动或翻簸5分钟，每次浸种以5千克为宜；90℃沸水浸种处理好后，加入种子重量1%多菌灵进行药剂拌种，拌好的种子摊平散热10—15分钟即可播种。应用该技术处理的苡仁，能最大限度地减少农药的使用次数及使用量，降低田间农药残留，改善农田生态环境，保障农产品质量安全。本方法处理的苡仁种子，出苗率可达到90%以上，黑穗病发病率可控制在2%以下。操作简便易行，农民容易接受，适于推广应用。"
"11269505","延长稻谷种子贮藏时间的方法","CN201210023640.5","本发明公开了一种延长稻谷种子贮藏时间的方法，在进行贮藏前先依次进行以下步骤：1)、先将稻谷种子浸泡于纯净水中，然后一起放入密封容器内；2)、使上述密封容器内的稻谷种子于200～600MPa的高压下被处理9～11min；3)、将步骤2)所得的高压处理后的稻谷种子进行热风烘干，烘干温度为30～60℃，直至稻谷种子的含水率为11.％～12.5％。采用该方法处理后的稻谷种子在长时间存储后仍能有较高的发芽率。"
"11269598","沼液灌溉防堵系统及方法","CN201210051227.X","本发明公开了一种沼液灌溉防堵系统及方法，属于沼液灌溉领域。该系统将沼液和清水的供给分为两条支路，实现了沼液和清水的混合灌溉以及两者的单独灌溉，并且采用土壤水分检测装置、控制器，针对农作物实际的水分和肥料需求量，对沼液和清水的供应量、混合比例分别进行控制，实现了对农作物科学、自动化地灌溉。此外，在灌溉结束后并未同时结束清水供应，而是采用清水对沼液灌区管网进行清洗，清除沼液灌区管网中残留的沼液有机成分，从而避免了沼液中微生物在沼液灌区管网中繁殖生长对沼液灌区管网的堵塞现象。"
"11270093","一种利用低温防治仓储绿豆象的方法","CN201210534307.0","本发明公开了一种利用低温防治仓储绿豆象的方法，包括以下步骤：（1）将绿豆种子或商品在0～-5℃存放24～48小时；（2）将经第（1）步处理后的绿豆种子或商品在-15～-20℃处理2～4小时。本发明的利用低温可有效防治仓储绿豆象，在保证食品安全、促进绿色储粮等方面有重要的指导价值和理论意义。"
