"patent_id","名称","申请号","摘要"
"11097791","具有错位电网迷宫的电子杀虫器","CN201110179911.1","一种具有错位电网迷宫的电子杀虫器，它装有至少一层由电子网板构成的电网迷宫，电子控制器下方中央有由电动机带动的灯座，灯座上装有黑、白荧光灯管。所述的电网迷宫的结构是六边形空心连接框架的三个不相邻的边框上分别连接一块电子网板，或四边形空心连接框架的每个边框上分别连接一块电子网板，一层以上电网迷宫错位叠放。所述的电子网板包括网框、正电网和负电网，正、负电网的竖线分别错位镶嵌在网框上。正、负电网竖线所处平面之间的距离为3-4毫米。本发明结构奇巧，杜绝电网短路事故发生，使用寿命长，杀灭效率高，可击杀大小害虫，应用范围广，操作简便，使用成本低，节能环保。"
"11097884","害虫诱捕监测设备","CN201110239760.4","本发明公开了一种害虫诱捕监测设备，其包括顶盖、捕杀装置、检测箱和计数装置，检测箱包括箱体及设于该箱体顶面的漏斗状接盘，捕杀装置设于该接盘的上方，该捕杀装置包括诱捕源安装位和3～6张电网，顶盖设于所述捕杀装置的上方，计数装置设于箱体内；在垂直投影面内，所有所述电网以所述诱捕源安装位为中心沿周向设置，且所有电网旋转方向相同且靠近诱捕源安装位的一端为近端，另一端为远端，每张电网的近端与相邻另一张电网的中部靠近或接触。本发明的捕杀装置的电网根据害虫飞行轨迹的特点而布置成旋转形，可以增大飞虫撞击电网的概率，提高捕杀效率；而且，电网采用此种布置方式，安装和更换诱捕源方便，对诱捕源还能起到保护作用。"
"11099711","利用引诱物诱捕飞虫的系统","CN200910254151.9","本申请公开了一种用于诱捕飞虫的系统，第一化学引诱物，例如如乳酸，乳酸盐，或其组合物，和包括氨气源的第二化学引诱物。所述化学引诱物可以特定的几何形状使用，并被包含在特殊设计的壳体(50)内，以便保证在长时间内的有效释放速度。本申请还涉及一种用于安装到昆虫诱捕装置上的引诱剂系统(12)。"
"11101513","卷烟厂烟草甲虫的防控方法","CN201110091493.0","本发明涉及一种卷烟厂烟草甲虫的防控方法。卷烟厂烟草甲虫的防控方法，其特征在于它包括如下步骤：1)固体防虫材料的制作；2)构建一个立体的防虫体系：①在卷烟厂生产车间内的墙壁的表面和天花板的夹层上，以及卷烟厂生产车间内的缝隙表面和通风管道表面上的可见部位，布置固体防虫材料；②在卷烟厂生产车间内线管和线槽的内部，以及在卷烟厂生产车间内的孔洞和缝隙的内部的不可见部位，以及通风管道的内表面的不可见部位，布置固体防虫材料；再按10～50米的间隔距离，在固体防虫材料上面设置含有甲虫性信息素的诱芯，以引诱烟草甲虫趋近活动并感触固体防虫材料上面的杀虫剂。该方法具有成本低、易于操控、无腐蚀污染的特点。"
"11111196","一种防治曲虫的方法","CN201010284927.4","本发明属于酿酒技术领域，具体涉及一种防治曲虫的方法。本发明要解决的技术问题是提供一种有效、环保、简便的酿酒酒曲中曲虫防治方法。本发明解决技术问题的技术方案是提供一种防治曲虫的方法，该方法是将发酵后曲块转入贮存容器，在40～60℃下处理曲块4小时至半个月。使用该方法处理的曲块可将虫蛀损失减少到10％以内，最高至2％以内，解决了本领域长期以来难以解决的技术问题。本发明方法处理后的曲药用于生产酿酒，不仅无副作用，并且在一定程度上提高酒的产质量，使优质品率提高5％以上，具有很好的应用前景。"
"11123436","一种引诱触杀灭蚊器","CN201010132150.X","本发明提供一种引诱触杀式灭蚊器。引诱触杀式灭蚊器包括一表面涂有杀虫剂的透气布袋和二氧化碳发生器，所述布袋上有一个二氧化碳充气口，所述二氧化碳发生器与所述布袋的二氧化碳充气口之间由充气管道连通连接。该灭蚊器采用二氧化碳引诱和长效杀虫剂触杀相结合的方法，提高了在植被较好的特殊环境的蚊虫防治效果，降低了防治成本，避免了环境污染，并且可以在不适合喷药的其他场所应用。另外使用方法简单，易操作。"
"11128447","一种云南木蠹象成虫的诱捕方法","CN201010519226.4","本发明提供了一种云南木蠹象成虫的诱捕方法，选用导引杆、漏斗盖、盖杯构成的诱捕器，利用云南木蠹象的生物学习性，在云南木蠹象成虫羽化期，固定在云南松枝梢上诱捕云南木蠹象成虫。本发明诱捕效率高，效果好，成本低廉，使用方便，不污染环境。"
"11128796","利用诱集植物和仿生胶防治植物病虫害的方法","CN201010564239.3","本发明公开了利用诱集植物和仿生胶防治植物病虫害的方法，包括在目标植物附近种植诱集植物，并且在害虫成虫发生前，在诱集植物表面，定期喷洒仿生胶，粘附过来取食或产卵的害虫，从而保护目标植物免受害虫危害。本发明还公开了一种仿生胶，其原料组成为：丙烯酸软单体25～50％，丙烯酸单体1～5％，非离子乳化剂0.1～0.3％，阴离子乳化剂0.1～0.8％，催化剂0.2～0.6％，防腐剂0.1～0.3％，消泡剂0.02～0.05％，余量为去离子水。本发明利用诱集植物和仿生胶结合防治害虫效率高；其次，所用仿生胶对植物和环境无害，属于环境友好型；此外，本发明方法简单、适用范围广。"
"11129354","一种蓟马害虫的诱杀装置","CN201110101489.8","本发明涉及一种蓟马害虫的诱杀装置，主要用于害虫诱捕领域。蓟马昆虫信息素的各化学物质成分按质量含量百分比计：1，8-桉树脑0.1-50％、大茴香醛0.5-20％、己烯醛20-50％、丁香酚1-15％、己烯醇4-25％、苯乙醇0.1-40％、香芹酮0.01-5％、芳樟醇0.1-10％、异烟酸甲酯0.1-60％，将上述各组分配制的混合物溶解于正己烷或二氯甲烷溶剂中，添加至橡胶载体上，待溶剂完全挥发后，即制成蓟马昆虫信息素诱芯。将蓟马昆虫信息素诱芯置于由粘虫胶和基板制成的诱虫板上。本发明主要用于蓟马的防治，具有使用方便、引诱效果好、持效期长、安全、绿色无污染等优点。"
"11129806","一种柜式蝇虫诱捕器","CN201110195188.6","本发明涉及一种捕虫器用具领域，尤其涉及一种柜式蝇虫诱捕器。本发明公开了一种柜式蝇虫诱捕器，包括柜体，所述的柜体内设有一隔板，隔板上开设有通风孔，所述的隔板把柜体分成诱捕区和集虫区两部分；所述的诱捕区有一侧面为开口，所述的开口一侧的顶端活动连接有一能遮盖开口的安全栅栏，与开口一侧相对应的另一侧面固定有若干诱虫灯管；所述隔板的通风孔的正上方一侧固定有风机，隔板的通风孔的正下方一侧固定有通风管，所述的通风管内设有防逃装置；所述的集虫区的底部设有与通风管对应的出风口，出风口上设有阻止蝇虫逃逸的金属网；所述的集虫区在与诱捕区开口处同一侧设有柜门。本发明的有益效果：通过风机改变气流方向把蝇、蛾、甲虫等飞虫吸入本诱捕器集虫室内，通过风干，脱水的方式来致死苍蝇及虫子，既解决了化学药物的污染问题和短效问题，又避免了使用高压电网和粘虫板的缺陷，达到了高效、安全、环保防治室内外苍蝇和飞虫的目的。"
"11130703","具有自动起动功能的背负式机动喷雾机","CN200810035766.8","本发明公开的是一种具有自动起动功能的背负式机动喷雾机，它包括机架、汽油机、、喷洒部件、自动起动器等，自动起动器包括装在发动机上的转子和机架、起动盒、起动盒由盒体、起动轴、发条组成，起动轴的一端置有旋柄，其另一端置有凸爪，转子上装有超越离合器，该离合器由外齿棘轮、装在外齿棘轮内侧可与起动盒上的凸爪接合或分离的若干内释放件组成，机架上置有可与上述外齿棘轮外齿啮合或分离的外齿释放件。该机起动时，起动器不需要将上述喷雾喷粉机放置在地上，即可将汽油机起动，在使用时中，机架上的外齿释放件与外齿棘轮外齿不易发生偏移(打滑)，安全可靠、平稳地启动汽油机，且零部件少，制造生产成本低。"
"11131161","一种超声波发射灭鼠的方法和装置","CN200780022876.4","本发明描述了一种超声波发射灭鼠装置，包括交替的一第一超声波频率(P1)和一第二超声波频率(P2)的产生装置(A、B、D)，所述两个超声波频率中的每一个都有一预设的平均发射时间，和一随机变化的停顿时间，该停顿时间在一个和另一个之间的一最小值与一最大值之间。"
"11133940","树上胡蜂巢摘取的方法","CN201010543131.6","一种胡蜂巢摘取方法，时间选择在夜间，用红色灯光照射蜂巢，目测确定蜂巢在树上的位置和大小距地面的高度及人距蜂巢的距离，根据环境条件分别用火圈烧杀、硝焰薰杀的方法杀灭。本发明能将胡蜂巢彻底消灭，避免胡蜂蜇伤人和牲畜以及侵害家养蜜蜂，该方法简单可靠，成本低，安全性高。"
"11134985","一种斑潜蝇害虫的诱杀装置","CN201110101488.3","本发明涉及一种斑潜蝇害虫的诱杀装置，属于害虫防治领域。其主要组分按质量百分比计：异戊醛0.1-5％、己烯醛20-60％、己烯醇4-25％、异丁香酚0.01-8％、辛烯醇0.01-10％、己烯醇醋酸酯10-60％、苯乙酸0.1-8％、紫罗酮1-20％、苯乙醇0.1-4％、香芹酮0.01-5％，将上述各组分配制的混合物溶解于正己烷或二氯甲烷溶剂中，滴加在橡胶载体上，待溶剂完全挥发后，即制成斑潜蝇诱芯，将斑潜蝇信息素诱芯粘贴于由粘虫胶和基板制成的黄色诱虫板。本发明主要用于斑潜蝇的防治，具有使用方便、引诱效果好、持效期长、安全、绿色无污染等优点。"
